step,train_acts_billions,train_loss
25558,0.104686,1.0196
25582,0.104784,1.0322
25607,0.104886,1.0256
25631,0.104985,1.0235
25654,0.105079,1.031
25677,0.105173,1.0245
25702,0.105275,1.0158
25726,0.105374,1.0251
25750,0.105472,1.0268
25774,0.10557,1.0328
25798,0.105669,1.0186
25822,0.105767,1.0222
25846,0.105865,1.0175
25869,0.105959,1.0225
25893,0.106058,1.0223
25917,0.106156,1.0337
25941,0.106254,1.0188
25964,0.106349,1.0431
25988,0.106447,1.0186
26012,0.106545,1.0252
26036,0.106643,1.0159
26059,0.106738,1.0197
26083,0.106836,1.0187
26106,0.10693,1.0182
26130,0.107028,1.0278
26154,0.107127,1.0276
26178,0.107225,1.0265
26201,0.107319,1.0221
26225,0.107418,1.0053
26249,0.107516,1.0142
26273,0.107614,1.0164
26297,0.107713,1.014
26321,0.107811,1.0143
26345,0.107909,1.0175
26369,0.108007,1.0135
26393,0.108106,1.0214
26417,0.108204,1.0142
26440,0.108298,1.02
26463,0.108392,1.0204
26486,0.108487,1.0068
26510,0.108585,1.0147
26534,0.108683,1.0201
26558,0.108782,1.0245
26582,0.10888,1.0156
26605,0.108974,1.0221
26629,0.109072,1.0101
26653,0.109171,1.0219
26677,0.109269,1.0171
26701,0.109367,1.0292
26724,0.109462,1.0165
26748,0.10956,1.0147
26771,0.109654,1.0169
26795,0.109752,1.0246
26819,0.109851,1.0203
26842,0.109945,1.0283
26866,0.110043,1.0189
26889,0.110137,1.0225
26913,0.110236,1.0215
26937,0.110334,1.0188
26961,0.110432,1.0143
26985,0.110531,1.0124
27009,0.110629,1.0166
27032,0.110723,1.0237
27056,0.110821,1.0264
27080,0.11092,1.012
27104,0.111018,1.0184
27128,0.111116,1.0209
27151,0.11121,1.0215
27175,0.111309,1.0145
27199,0.111407,1.0132
27223,0.111505,1.0215
27247,0.111604,1.0088
27271,0.111702,1.0164
27295,0.1118,1.0181
27319,0.111899,1.0203
27343,0.111997,1.011
27368,0.112099,1.0243
27391,0.112194,1.0295
27414,0.112288,1.0223
27438,0.112386,1.0278
27461,0.11248,1.0234
27485,0.112579,1.0122
27509,0.112677,1.0138
27533,0.112775,1.007
27557,0.112873,1.0138
27580,0.112968,1.0255
27604,0.113066,1.0257
27628,0.113164,1.0315
27652,0.113263,1.0301
27677,0.113365,1.0182
27701,0.113463,1.0201
27725,0.113562,1.0196
27749,0.11366,1.025
27773,0.113758,1.0104
27796,0.113852,1.022
27820,0.113951,1.0116
27844,0.114049,1.015
27867,0.114143,1.0171
27891,0.114242,1.0185
27915,0.11434,1.0153
27939,0.114438,1.0154
27962,0.114532,1.016
27986,0.114631,1.0169
28009,0.114725,1.0124
28032,0.114819,1.0173
28056,0.114917,1.0306
28079,0.115012,1.0341
28103,0.11511,1.007
28126,0.115204,1.0048
28149,0.115298,1.0286
28173,0.115397,1.0287
28197,0.115495,1.0171
28221,0.115593,1.016
28244,0.115687,1.0289
28269,0.11579,1.0282
28292,0.115884,1.0138
28316,0.115982,1.0127
28340,0.116081,1.0167
28364,0.116179,1.0193
28387,0.116273,1.0099
28411,0.116371,1.0135
28434,0.116466,1.0156
28458,0.116564,1.0104
28481,0.116658,1.0135
28505,0.116756,1.0172
28528,0.116851,1.0147
28552,0.116949,1.0199
28576,0.117047,1.0166
28600,0.117146,1.0133
28624,0.117244,1.0066
28647,0.117338,1.0212
28671,0.117436,1.0204
28694,0.117531,1.0094
28717,0.117625,1.0069
28741,0.117723,1.0008
28765,0.117821,0.9985
28790,0.117924,1.0147
28813,0.118018,1.0254
28836,0.118112,1.0195
28860,0.118211,1.019
28884,0.118309,1.0141
28907,0.118403,1.0182
28931,0.118501,1.0173
28953,0.118591,1.0153
28977,0.11869,1.0143
29001,0.118788,1.0037
29024,0.118882,1.0192
29048,0.118981,1.0098
29072,0.119079,1.0165
29096,0.119177,1.0215
29120,0.119276,1.0123
29143,0.11937,0.9998
29168,0.119472,1.0109
29192,0.11957,1.0234
29215,0.119665,1.0114
29239,0.119763,1.0209
29262,0.119857,1.0176
29286,0.119955,1.0266
29310,0.120054,1.0024
29333,0.120148,1.0148
29356,0.120242,1.0131
29380,0.12034,1.0114
29403,0.120435,1.0069
29426,0.120529,1.0156
29449,0.120623,1.0083
29473,0.120721,1.0184
29496,0.120816,1.0144
29521,0.120918,1.0258
29544,0.121012,1.0094
29567,0.121106,1.012
29591,0.121205,1.0174
29615,0.121303,1.0186
29639,0.121401,1.0128
29662,0.121496,1.0151
29687,0.121598,1.0119
29711,0.121696,0.9929
29735,0.121795,1.0238
29759,0.121893,1.012
29782,0.121987,1.0116
29807,0.122089,1.0199
29831,0.122188,1.0103
29854,0.122282,1.02
29878,0.12238,1.0098
29901,0.122474,1.0125
29925,0.122573,1.0042
29948,0.122667,1.0143
29971,0.122761,1.0033
29995,0.12286,1.0168
30019,0.122958,1.0155
30043,0.123056,1.0128
30067,0.123154,1.0157
30091,0.123253,1.0139
30115,0.123351,1.0113
30138,0.123445,1.0062
30162,0.123544,1.0148
30187,0.123646,1.02
30209,0.123736,1.0175
30233,0.123834,1.0153
30257,0.123933,1.0126
30281,0.124031,1.0122
30305,0.124129,1.0136
30328,0.124223,0.9979
30352,0.124322,1.0092
30377,0.124424,1.0171
30400,0.124518,1.0107
30423,0.124613,1.0164
30448,0.124715,1.0078
30472,0.124813,1.0173
30495,0.124908,1.0151
30518,0.125002,1.0123
30541,0.125096,1.0078
30565,0.125194,1.0017
30589,0.125293,1.0156
30613,0.125391,1.0172
30636,0.125485,1.0057
30660,0.125583,0.9988
30683,0.125678,1.0258
30706,0.125772,1.0137
30730,0.12587,1.0091
30753,0.125964,1.0145
30777,0.126063,1.0181
30800,0.126157,1.0063
30824,0.126255,1.0093
30848,0.126353,1.0103
30872,0.126452,1.0032
30896,0.12655,1.0086
30920,0.126648,1.0068
30944,0.126747,1.0184
30968,0.126845,1.016
30991,0.126939,1.0185
31015,0.127037,1.0022
31039,0.127136,1.0176
31062,0.12723,1.0099
31085,0.127324,0.9994
31110,0.127427,1.0161
31133,0.127521,1.0038
31156,0.127615,1.0152
31180,0.127713,1.0189
31203,0.127807,1.004
31227,0.127906,1.0085
31248,0.127992,1.0053
31251,0.128004,1.0118
31275,0.128102,1.0153
31299,0.128201,1.0104
31323,0.128299,1.0038
31347,0.128397,1.0115
31371,0.128496,1.0087
31395,0.128594,1.0047
31419,0.128692,1.0159
31442,0.128786,1.0166
31467,0.128889,1.0088
31491,0.128987,1.0141
31515,0.129085,1.0183
31538,0.12918,1.0137
31563,0.129282,1.0199
31586,0.129376,1.0042
31609,0.12947,1.0218
31633,0.129569,1.0108
31657,0.129667,1.0121
31680,0.129761,1.0015
31704,0.12986,1.0138
31729,0.129962,1.0026
31752,0.130056,1.0084
31776,0.130154,1.0147
31799,0.130249,1.0119
31823,0.130347,1.0088
31846,0.130441,1.0085
31870,0.13054,1.005
31892,0.13063,1.016
31916,0.130728,1.0121
31939,0.130822,1.0045
31962,0.130916,1.0154
31986,0.131015,1.0007
32010,0.131113,1.003
32034,0.131211,1.0064
32059,0.131314,1.0079
32082,0.131408,1.0199
32106,0.131506,1.0134
32129,0.1316,1.009
32153,0.131699,1.0124
32177,0.131797,1.0133
32201,0.131895,1.007
32224,0.13199,1.0216
32247,0.132084,1.016
32271,0.132182,1.0101
32295,0.13228,1.0021
32319,0.132379,1.0181
32343,0.132477,0.9985
32367,0.132575,0.9946
32389,0.132665,1.0048
32413,0.132764,1.0076
32436,0.132858,1.0076
32459,0.132952,1.0101
32482,0.133046,1.0104
32506,0.133145,1.0056
32531,0.133247,1.0201
32555,0.133345,1.0072
32579,0.133444,1.0128
32603,0.133542,1.0122
32626,0.133636,1.0109
32649,0.13373,1.0111
32673,0.133829,1.0116
32696,0.133923,1.0184
32719,0.134017,1.0108
32742,0.134111,1.0039
32765,0.134205,1.0029
32789,0.134304,1.0144
32812,0.134398,1.0035
32835,0.134492,1.0176
32858,0.134586,1.0071
32881,0.134681,1.0104
32904,0.134775,1.0143
32928,0.134873,1.0217
32951,0.134967,1.0156
32975,0.135066,1.0176
32998,0.13516,1.0063
33023,0.135262,1.0181
33046,0.135356,1.0068
33070,0.135455,1.0085
33093,0.135549,1.0041
33116,0.135643,1.0036
33140,0.135741,1.0136
33163,0.135836,1.0131
33186,0.13593,1.0072
33211,0.136032,1.0142
33234,0.136126,1.0067
33257,0.136221,1.0165
33280,0.136315,0.9992
33304,0.136413,1.0001
33328,0.136511,1.0041
33352,0.13661,1.0053
33376,0.136708,1.004
33399,0.136802,0.9983
33423,0.136901,1.0048
33446,0.136995,1.0104
33470,0.137093,1.004
33494,0.137191,0.999
33518,0.13729,1.0124
33542,0.137388,0.9974
33566,0.137486,1.0015
33590,0.137585,1.005
33614,0.137683,1.011
33638,0.137781,1.0063
33661,0.137875,1.0046
33686,0.137978,1.0057
33709,0.138072,1.0104
33733,0.13817,0.9978
33757,0.138269,1.0053
33781,0.138367,1.0122
33804,0.138461,1.004
33828,0.138559,1.01
33852,0.138658,1.0088
33876,0.138756,1.0056
33899,0.13885,1.0221
33923,0.138949,1.0089
33947,0.139047,1.0107
33971,0.139145,1.0052
33995,0.139244,1.0087
34020,0.139346,1.0042
34043,0.13944,1.0045
34068,0.139543,1.0152
34090,0.139633,1.0049
34114,0.139731,1.0035
34139,0.139833,1.0061
34162,0.139928,1.0189
34186,0.140026,1.0095
34210,0.140124,1.0082
34233,0.140218,1.0155
34256,0.140313,1.0052
34280,0.140411,1.0145
34303,0.140505,1.013
34326,0.140599,0.9951
34349,0.140694,1.0051
34372,0.140788,1.022
34396,0.140886,1.0088
34419,0.14098,1.0062
34444,0.141083,1.0029
34467,0.141177,1.0176
34491,0.141275,1.0102
34515,0.141373,1.0095
34538,0.141468,0.9951
34562,0.141566,0.994
34585,0.14166,1.0162
34608,0.141754,1.006
34631,0.141849,1.008
34655,0.141947,1.0068
34679,0.142045,0.9991
34703,0.142143,1.0075
34726,0.142238,1.0049
34749,0.142332,1.0118
34773,0.14243,1.0057
34798,0.142533,1.0109
34821,0.142627,0.9951
34845,0.142725,1.001
34869,0.142823,1.0125
34893,0.142922,1.0062
34917,0.14302,1.0024
34942,0.143122,1.0018
34966,0.143221,1.0087
34989,0.143315,1.0126
35013,0.143413,1.0017
35037,0.143512,1.0243
35061,0.14361,1.0119
35084,0.143704,1.0054
35108,0.143802,1.0108
35133,0.143905,1.0049
35156,0.143999,1.0084
35181,0.144101,1.0067
35204,0.144196,1.0112
35228,0.144294,1.0001
35251,0.144388,1.0105
35276,0.14449,1.0022
35299,0.144585,1.0102
35324,0.144687,1.006
35346,0.144777,1.006
35370,0.144876,0.9998
35394,0.144974,1.003
35419,0.145076,1.0033
35443,0.145175,0.9958
35467,0.145273,1.0048
35491,0.145371,1.0119
35515,0.145469,1.0066
35539,0.145568,1.0007
35563,0.145666,1.0045
35587,0.145764,1.002
35611,0.145863,1.0039
35635,0.145961,1.0011
35659,0.146059,1.006
35682,0.146153,1.0019
35706,0.146252,1.0142
35729,0.146346,1.0087
35752,0.14644,1.0043
35775,0.146534,1.0112
35799,0.146633,0.9986
35822,0.146727,0.995
35847,0.146829,1.0016
35871,0.146928,1.017
35895,0.147026,1.0133
35919,0.147124,1.0033
35943,0.147223,0.996
35967,0.147321,1.0117
35991,0.147419,1.001
36014,0.147513,1.0026
36038,0.147612,1.0086
36061,0.147706,1.0037
36085,0.147804,1.0004
36109,0.147902,0.9934
36132,0.147997,1.0124
36157,0.148099,0.9958
36181,0.148197,1.0056
36204,0.148292,1.0081
36228,0.14839,1.0077
36252,0.148488,0.9943
36276,0.148586,1.008
36300,0.148685,0.9998
36324,0.148783,1.002
36348,0.148881,1.0073
36371,0.148976,1.0155
36395,0.149074,1.0057
36418,0.149168,1.0062
36442,0.149266,1.0019
36466,0.149365,1.0054
36490,0.149463,1.0108
36513,0.149557,1.0034
36536,0.149651,0.999
36560,0.14975,1.0089
36584,0.149848,1.0048
36608,0.149946,1.0084
36631,0.150041,0.9944
36655,0.150139,1.0001
36678,0.150233,0.996
36702,0.150331,1.0002
36725,0.150426,1.0043
36749,0.150524,0.9879
36773,0.150622,1.0068
36797,0.150721,1.0015
36821,0.150819,1.0053
36845,0.150917,0.9967
36868,0.151011,1.007
36892,0.15111,0.9972
36916,0.151208,0.9988
36940,0.151306,1.0195
36963,0.1514,1.0093
36988,0.151503,1.0099
37011,0.151597,0.9974
37034,0.151691,0.9981
37058,0.15179,0.9963
37081,0.151884,0.9943
37106,0.151986,1.0055
37129,0.15208,1.0027
37154,0.152183,1.0041
37178,0.152281,0.9974
37201,0.152375,1.0133
37225,0.152474,1.0131
37249,0.152572,0.9935
37273,0.15267,1.0068
37297,0.152769,0.9953
37321,0.152867,0.999
37344,0.152961,1.0065
37367,0.153055,1.0031
37391,0.153154,0.9998
37416,0.153256,1.0065
37440,0.153354,0.9944
37463,0.153448,1.0033
37487,0.153547,1.0003
37511,0.153645,0.998
37534,0.153739,1.0045
37558,0.153838,0.9972
37582,0.153936,0.9982
37605,0.15403,1.0051
37629,0.154128,1.0037
37653,0.154227,1.0099
37677,0.154325,0.9964
37701,0.154423,1.0041
37724,0.154518,0.9865
37747,0.154612,1.0058
37771,0.15471,1.0049
37795,0.154808,0.9977
37819,0.154907,1.0063
37843,0.155005,1.0054
37866,0.155099,0.9904
37889,0.155193,0.995
37913,0.155292,1.0018
37937,0.15539,1.0061
37960,0.155484,1.0062
37984,0.155582,1.0192
38007,0.155677,0.9977
38031,0.155775,0.999
38054,0.155869,0.9905
38078,0.155967,1.0084
38102,0.156066,0.9968
38125,0.15616,1.0045
38149,0.156258,1.0108
38173,0.156357,1.0015
38197,0.156455,0.9947
38221,0.156553,0.9941
38245,0.156652,1.0046
38269,0.15675,1.0027
38292,0.156844,1.0006
38316,0.156942,0.997
38340,0.157041,1.0137
38365,0.157143,0.9951
38389,0.157241,1.0183
38411,0.157331,1.0035
38435,0.15743,1.0177
38458,0.157524,1.0045
38481,0.157618,1.0101
38505,0.157716,1.0046
38529,0.157815,1.0113
38552,0.157909,1.0197
38576,0.158007,0.9986
38600,0.158106,0.999
38624,0.158204,1.0051
38646,0.158294,1.0125
38671,0.158396,0.9989
38694,0.158491,1.0048
38718,0.158589,1.0063
38742,0.158687,0.9943
38765,0.158781,1.007
38788,0.158876,1.0113
38811,0.15897,1.0036
38835,0.159068,0.9993
38858,0.159162,0.9987
38882,0.159261,0.9951
38906,0.159359,0.9944
38931,0.159461,0.9889
38953,0.159551,1.0006
38977,0.15965,1.0215
39001,0.159748,0.9992
39024,0.159842,1.0151
39048,0.159941,0.9975
39060,0.15999,1.0016
39071,0.160035,0.9898
39095,0.160133,1.0052
39119,0.160231,1.0039
39143,0.16033,0.9953
39167,0.160428,1.0026
39190,0.160522,0.9927
39215,0.160625,0.9933
39238,0.160719,0.9996
39261,0.160813,0.9971
39286,0.160915,1.0044
39310,0.161014,1.0052
39333,0.161108,0.9986
39356,0.161202,1.0046
39379,0.161296,0.9983
39403,0.161395,1.0035
39427,0.161493,1.0074
39451,0.161591,1.0009
39475,0.16169,0.9977
39498,0.161784,1.0133
39522,0.161882,0.9977
39546,0.16198,0.999
39569,0.162075,0.9888
39593,0.162173,1.0014
39616,0.162267,0.9988
39639,0.162361,1.0035
39662,0.162456,1.0013
39686,0.162554,0.9932
39710,0.162652,0.9967
39734,0.16275,1.0072
39758,0.162849,0.9957
39781,0.162943,0.9912
39805,0.163041,1.0087
39829,0.16314,0.9955
39853,0.163238,1.0042
39876,0.163332,0.9928
39899,0.163426,0.9994
39923,0.163525,1.0023
39946,0.163619,0.9893
39970,0.163717,1.0056
39995,0.16382,0.9934
40019,0.163918,0.9943
40043,0.164016,0.9967
40067,0.164114,1.0012
40090,0.164209,0.985
40115,0.164311,1.0057
40138,0.164405,1.0144
40162,0.164504,0.9941
40185,0.164598,0.9947
40209,0.164696,0.9971
40232,0.16479,1.0034
40255,0.164884,1.0016
40279,0.164983,0.996
40303,0.165081,0.9916
40326,0.165175,0.9946
40349,0.16527,1.0059
40373,0.165368,1.0015
40396,0.165462,0.9897
40420,0.16556,0.9996
40444,0.165659,0.9998
40468,0.165757,0.9969
40491,0.165851,0.9997
40514,0.165945,0.9927
40539,0.166048,1.0072
40563,0.166146,1.0014
40587,0.166244,0.9917
40610,0.166339,1.0051
40633,0.166433,0.997
40657,0.166531,1.0072
40681,0.166629,0.9985
40705,0.166728,1.0042
40728,0.166822,1.0056
40752,0.16692,1.005
40776,0.167018,0.9956
40800,0.167117,0.996
40823,0.167211,0.9993
40846,0.167305,0.9964
40869,0.167399,0.9996
40893,0.167498,0.9991
40917,0.167596,0.9944
40941,0.167694,1.0022
40964,0.167789,0.9922
40988,0.167887,1.0078
41012,0.167985,0.9957
41036,0.168083,0.9921
41061,0.168186,1.005
41084,0.16828,1.0041
41108,0.168378,0.9926
41132,0.168477,0.9953
41155,0.168571,1.0031
41179,0.168669,0.9918
41202,0.168763,1.001
41226,0.168862,0.9995
41251,0.168964,0.9997
41275,0.169062,0.9935
41299,0.169161,1.0053
41322,0.169255,0.9826
41345,0.169349,0.9893
41369,0.169447,1.007
41393,0.169546,0.9927
41416,0.16964,1.0096
41440,0.169738,0.9932
41464,0.169837,0.9975
41488,0.169935,0.9956
41511,0.170029,0.9846
41535,0.170127,0.992
41559,0.170226,0.9942
41583,0.170324,1.0018
41606,0.170418,0.9991
41630,0.170516,1.0029
41653,0.170611,1.0037
41678,0.170713,1.0016
41702,0.170811,1.0037
41725,0.170906,0.9952
41749,0.171004,0.9838
41773,0.171102,1.0041
41796,0.171196,1.0037
41819,0.171291,0.9906
41843,0.171389,0.9955
41866,0.171483,0.9951
41889,0.171577,0.9927
41913,0.171676,0.9976
41937,0.171774,0.9942
41961,0.171872,0.9941
41985,0.171971,0.9943
42009,0.172069,1.0042
42032,0.172163,0.9969
42056,0.172261,0.9889
42079,0.172356,0.9966
42103,0.172454,0.996
42127,0.172552,0.9926
42151,0.17265,0.9983
42174,0.172745,1.0067
42197,0.172839,1.0037
42221,0.172937,1.006
42244,0.173031,1.0123
42268,0.17313,0.9913
42292,0.173228,0.9952
42316,0.173326,0.9945
42340,0.173425,0.9993
42362,0.173515,1.0029
42386,0.173613,0.9987
42411,0.173715,0.9943
42435,0.173814,0.9983
42458,0.173908,1.0036
42481,0.174002,1.0007
42505,0.1741,0.9978
42529,0.174199,1.0015
42553,0.174297,0.9896
42577,0.174395,0.9992
42601,0.174494,0.9933
42624,0.174588,1.0006
42648,0.174686,1.0039
42672,0.174785,0.9967
42696,0.174883,0.9835
42721,0.174985,0.9931
42744,0.175079,0.9997
42767,0.175174,0.9927
42790,0.175268,0.9928
42814,0.175366,0.9993
42838,0.175464,0.9907
42862,0.175563,0.9915
42886,0.175661,0.9884
42910,0.175759,0.9957
42934,0.175858,0.9948
42957,0.175952,0.9905
42981,0.17605,0.9975
43004,0.176144,0.998
43026,0.176234,1.0023
43050,0.176333,0.9914
43073,0.176427,0.9828
43097,0.176525,1.0035
43120,0.17662,1.0049
43144,0.176718,0.9969
43169,0.17682,0.9982
43193,0.176919,1.0088
43217,0.177017,0.9971
43240,0.177111,0.9844
43264,0.177209,1.0006
43287,0.177304,1.007
43310,0.177398,0.9895
43334,0.177496,1.0005
43357,0.17759,0.9893
43381,0.177689,1.0006
43403,0.177779,0.9886
43427,0.177877,0.9873
43452,0.177979,0.9922
43476,0.178078,1.003
43500,0.178176,1.0064
43523,0.17827,0.9927
43547,0.178369,0.9873
43570,0.178463,0.9907
43594,0.178561,0.9948
43618,0.178659,0.996
43641,0.178754,0.9941
43665,0.178852,0.9951
43689,0.17895,0.9989
43714,0.179053,1.0041
43738,0.179151,0.9948
43761,0.179245,0.9859
43785,0.179343,0.9987
43809,0.179442,0.9998
43832,0.179536,0.9847
43855,0.17963,0.9981
43878,0.179724,0.9956
43902,0.179823,1.0016
43925,0.179917,0.9968
43950,0.180019,1.0004
43973,0.180113,0.9873
43997,0.180212,0.9965
44019,0.180302,0.9944
44043,0.1804,0.9874
44067,0.180498,0.9975
44091,0.180597,1.0048
44115,0.180695,0.9907
44138,0.180789,0.9827
44162,0.180888,0.9935
44186,0.180986,0.9954
44210,0.181084,0.9952
44234,0.181182,0.9936
44258,0.181281,1.0031
44281,0.181375,0.9945
44306,0.181477,1.0
44329,0.181572,0.997
44353,0.18167,0.9888
44377,0.181768,0.9928
44401,0.181866,0.9951
44425,0.181965,1.0064
44449,0.182063,1.003
44472,0.182157,0.9937
44496,0.182256,0.9899
44520,0.182354,0.9935
44544,0.182452,0.9973
44566,0.182542,1.0004
44590,0.182641,0.9936
44613,0.182735,0.999
44638,0.182837,0.9922
44661,0.182931,1.003
44685,0.18303,0.9873
44709,0.183128,1.0033
44732,0.183222,0.9882
44755,0.183316,0.9991
44779,0.183415,0.9933
44801,0.183505,0.9987
44825,0.183603,0.9969
44849,0.183702,1.0007
44872,0.183796,0.9992
44895,0.18389,1.0059
44919,0.183988,0.9991
44943,0.184087,0.9983
44967,0.184185,0.9941
44991,0.184283,0.9936
45015,0.184381,0.9889
45039,0.18448,0.9982
45063,0.184578,0.9913
45087,0.184676,1.0
45110,0.184771,0.9882
45134,0.184869,0.9971
45158,0.184967,0.9955
45182,0.185065,1.0052
45206,0.185164,0.996
45230,0.185262,0.9882
45254,0.18536,0.9912
45278,0.185459,0.9904
45301,0.185553,0.9932
45324,0.185647,0.9828
45348,0.185745,1.0016
45371,0.18584,0.9923
45396,0.185942,0.9838
45420,0.18604,0.9975
45443,0.186135,1.0018
45468,0.186237,0.9885
45491,0.186331,0.9967
45515,0.186429,0.9958
45539,0.186528,0.9962
45562,0.186622,0.9948
45586,0.18672,0.996
45609,0.186814,0.9867
45632,0.186909,0.9916
45655,0.187003,0.9995
45679,0.187101,0.9952
45702,0.187195,0.9878
45725,0.18729,0.9927
45749,0.187388,0.9958
45773,0.187486,1.006
45797,0.187585,0.9956
45821,0.187683,1.0014
45845,0.187781,0.9998
45867,0.187871,0.9972
45891,0.18797,1.0038
45915,0.188068,0.9933
45938,0.188162,0.9951
45962,0.18826,1.0025
45985,0.188355,0.9978
46010,0.188457,1.0056
46033,0.188551,0.9968
46058,0.188654,0.9852
46082,0.188752,0.9861
46106,0.18885,1.0152
46130,0.188948,0.9937
46153,0.189043,0.9998
46178,0.189145,0.9955
46202,0.189243,0.9921
46226,0.189342,0.9946
46250,0.18944,0.997
46274,0.189538,0.994
46298,0.189637,0.9979
46321,0.189731,0.9885
46345,0.189829,0.9908
46369,0.189927,0.9984
46393,0.190026,0.9918
46417,0.190124,0.9932
46440,0.190218,0.9761
46464,0.190317,1.0056
46487,0.190411,0.9915
46510,0.190505,0.9959
46534,0.190603,0.9999
46558,0.190702,0.9987
46582,0.1908,1.0006
46606,0.190898,0.9907
46629,0.190992,0.9964
46653,0.191091,0.9829
46676,0.191185,1.0045
46700,0.191283,0.987
46723,0.191377,0.995
46746,0.191472,1.0004
46769,0.191566,0.9911
46793,0.191664,0.9912
46817,0.191762,0.9971
46840,0.191857,1.0094
46864,0.191955,0.9986
46872,0.191988,1.0086
46887,0.192049,1.0015
46912,0.192152,0.9898
46935,0.192246,0.9998
46959,0.192344,0.9909
46983,0.192442,0.9843
47007,0.192541,0.9932
47030,0.192635,0.994
47054,0.192733,0.9943
47078,0.192831,1.0073
